1501	1258	995	263
1502	1176	924	252
1503	1069	807	262
1504	15008	7785	7223
1505	1064	821	243
1506	1163	898	265
1507	1190	927	263
1508	1184	935	249
1509	1148	895	253
1510	1166	914	252
1511	1117	861	256
1512	1040	793	247
1513	1238	973	265
1514	1173	912	261
1515	1199	950	249
1516	1082	824	258
1517	1153	893	260
1518	1179	930	249
1519	1205	942	263
1520	15109	7887	7222
1521	1089	847	242
1522	1127	862	265
1523	1095	838	257
1524	1129	876	253
1525	1122	867	255
1526	1157	907	250
1527	1152	901	251
1528	1113	864	249
1529	1116	853	263
1530	1101	841	260
1531	1052	806	246
1532	981	725	256
1533	1068	809	259
1534	1062	812	250
1535	1135	874	261
1536	14954	7543	7411
1537	715	428	287
1538	736	436	300
1539	742	449	293
1540	773	460	313
1541	712	412	300
1542	723	424	299
1543	718	429	289
1544	730	440	290
1545	719	425	294
1546	690	391	299
1547	683	383	300
1548	700	406	294
1549	724	423	301
1550	741	425	316
1551	714	428	286
1552	14941	7533	7408
1553	728	439	289
1554	729	431	298
1555	704	412	292
1556	727	419	308
1557	719	419	300
1558	689	390	299
1559	686	398	288
1560	684	397	287
1561	702	411	291
1562	711	411	300
1563	733	433	300
1564	694	402	292
1565	714	410	304
1566	716	400	316
1567	685	398	287
1568	14959	7550	7409
1569	752	460	292
1570	738	437	301
1571	730	437	293
1572	753	449	304
1573	751	450	301
1574	753	453	300
1575	737	445	292
1576	760	472	288
1577	762	469	293
1578	753	455	298
1579	771	467	304
1580	741	447	294
1581	757	455	302
1582	768	450	318
1583	729	440	289
1584	14950	7543	7407
1585	776	483	293
1586	789	488	301
1587	748	454	294
1588	770	464	306
1589	780	476	304
1590	756	453	303
1591	769	475	294
1592	779	490	289
1593	780	485	295
1594	750	453	297
1595	723	418	305
1596	757	464	293
1597	772	466	306
1598	727	411	316
1599	730	438	292
1600	14572	7431	7141
1601	857	568	289
1602	831	548	283
1603	817	538	279
1604	801	511	290
1605	861	586	275
1606	868	594	274
1607	904	615	289
1608	900	612	288
1609	874	594	280
1610	864	580	284
1611	846	561	285
1612	765	476	289
1613	831	554	277
1614	868	580	288
1615	872	592	280
1616	14545	7408	7137
1617	863	577	286
1618	838	557	281
1619	857	580	277
1620	893	602	291
1621	877	603	274
1622	889	615	274
1623	915	628	287
1624	918	629	289
1625	889	609	280
1626	920	634	286
1627	879	596	283
1628	939	650	289
1629	891	612	279
1630	874	586	288
1631	871	593	278
1632	14563	7424	7139
1633	845	559	286
1634	899	618	281
1635	834	556	278
1636	868	576	292
1637	879	603	276
1638	822	549	273
1639	823	536	287
1640	824	533	291
1641	884	603	281
1642	862	576	286
1643	887	608	279
1644	850	561	289
1645	808	529	279
1646	835	549	286
1647	807	531	276
1648	14559	7406	7153
1649	833	545	288
1650	776	498	278
1651	830	548	282
1652	886	596	290
1653	858	587	271
1654	850	579	271
1655	846	557	289
1656	883	593	290
1657	870	589	281
1658	859	574	285
1659	902	621	281
1660	898	608	290
1661	886	608	278
1662	852	568	284
1663	801	525	276
1664	15095	7749	7346
1665	993	689	304
1666	1005	699	306
1667	971	676	295
1668	959	669	290
1669	973	666	307
1670	939	639	300
1671	972	673	299
1672	955	666	289
1673	1007	700	307
1674	1013	721	292
1675	990	682	308
1676	980	678	302
1677	979	688	291
1678	988	689	299
1679	995	694	301
1680	15060	7716	7344
1681	957	656	301
1682	992	688	304
1683	960	665	295
1684	986	694	292
1685	1014	710	304
1686	1021	718	303
1687	1032	732	300
1688	1012	720	292
1689	1048	741	307
1690	1007	715	292
1691	1006	699	307
1692	991	685	306
1693	979	686	293
1694	1002	703	299
1695	1027	726	301
1696	15125	7785	7340
1697	1042	736	306
1698	1026	721	305
1699	1016	723	293
1700	1026	732	294
1701	1017	713	304
1702	1001	698	303
1703	998	698	300
1704	1013	720	293
1705	1008	700	308
1706	994	704	290
1707	1041	736	305
1708	1058	751	307
1709	1040	751	289
1710	1041	738	303
1711	990	691	299
1712	15072	7730	7342
1713	1015	712	303
1714	999	695	304
1715	1053	758	295
1716	1030	735	295
1717	1035	731	304
1718	1027	724	303
1719	1026	725	301
1720	956	664	292
1721	993	686	307
1722	952	660	292
1723	959	655	304
1724	984	680	304
1725	976	687	289
1726	987	686	301
1727	985	689	296
1728	15064	7792	7272
1729	1033	751	282
1730	1043	767	276
1731	1075	793	282
1732	1032	759	273
1733	1019	734	285
1734	1028	757	271
1735	1041	767	274
1736	1061	789	272
1737	1017	747	270
1738	1064	777	287
1739	1031	751	280
1740	1007	720	287
1741	1037	758	279
1742	1038	766	272
1743	1055	783	272
1744	15043	7775	7268
1745	1073	792	281
1746	1054	780	274
1747	1063	782	281
1748	1079	809	270
1749	1040	754	286
1750	1012	744	268
1751	979	708	271
1752	1004	733	271
1753	1045	776	269
1754	1098	811	287
1755	1075	797	278
1756	1083	800	283
1757	1142	860	282
1758	1086	814	272
1759	1088	818	270
1760	15045	7777	7268
1761	995	714	281
1762	1044	771	273
1763	1034	756	278
1764	1029	756	273
1765	1014	731	283
1766	1025	756	269
1767	1056	785	271
1768	992	722	270
1769	1004	735	269
1770	1011	727	284
1771	1005	725	280
1772	1038	755	283
1773	1030	749	281
1774	1054	781	273
1775	985	716	269
1776	14940	7675	7265
1777	1021	741	280
1778	1012	734	278
1779	1033	756	277
1780	975	701	274
1781	1027	741	286
1782	962	693	269
1783	1048	773	275
1784	983	713	270
1785	1018	744	274
1786	974	687	287
1787	1022	740	282
1788	1012	727	285
1789	996	716	280
1790	1007	731	276
1791	1018	752	266
1792	15273	8061	7212
1793	1334	1050	284
1794	1339	1071	268
1795	1337	1052	285
1796	1331	1068	263
1797	1309	1038	271
1798	1272	1001	271
1799	1324	1053	271
1800	1271	996	275
1801	1376	1099	277
1802	1362	1060	302
1803	1319	1033	286
1804	1267	970	297
1805	1370	1082	288
1806	1217	908	309
1807	1201	901	300
1808	15193	7965	7228
1809	1344	1041	303
1810	1390	1093	297
1811	1389	1091	298
1812	1293	1019	274
1813	1288	1002	286
1814	1390	1096	294
1815	1368	1089	279
1816	1251	959	292
1817	1291	1009	282
1818	1381	1100	281
1819	1248	974	274
1820	1305	1010	295
1821	1229	951	278
1822	1330	1038	292
1823	1294	1000	294
1824	15186	7951	7235
1825	1228	942	286
1826	1308	1013	295
1827	1333	1032	301
1828	1290	1012	278
1829	1351	1064	287
1830	1368	1080	288
1831	1313	1036	277
1832	1293	1001	292
1833	1397	1108	289
1834	1319	1027	292
1835	1300	1022	278
1836	1228	947	281
1837	1434	1150	284
1838	1371	1082	289
1839	1356	1054	302
1840	15166	7938	7228
1841	1369	1077	292
1842	1294	998	296
1843	1324	1034	290
1844	1321	1047	274
1845	1430	1156	274
1846	1257	976	281
1847	1296	1023	273
1848	1205	927	278
1849	1260	984	276
1850	1277	1004	273
1851	1300	1036	264
1852	1248	978	270
1853	1311	1032	279
1854	1284	1007	277
1855	1211	934	277
1856	14899	7795	7104
1857	1097	840	257
1858	1095	839	256
1859	1038	781	257
1860	1025	779	246
1861	1071	803	268
1862	1168	912	256
1863	1201	923	278
1864	1055	796	259
1865	1051	797	254
1866	1127	866	261
1867	1094	841	253
1868	1061	795	266
1869	1182	926	256
1870	1102	842	260
1871	1180	920	260
1872	14823	7717	7106
1873	1004	748	256
1874	1159	898	261
1875	1056	797	259
1876	1048	799	249
1877	1061	793	268
1878	1035	783	252
1879	1049	768	281
1880	1081	824	257
1881	1142	886	256
1882	1130	874	256
1883	1093	836	257
1884	1158	892	266
1885	1149	892	257
1886	1082	822	260
1887	1035	774	261
1888	14799	7691	7108
1889	1087	829	258
1890	1087	827	260
1891	1138	881	257
1892	1169	921	248
1893	1119	853	266
1894	1077	821	256
1895	1125	846	279
1896	1155	896	259
1897	1294	1038	256
1898	1177	917	260
1899	1186	930	256
1900	1101	835	266
1901	1199	945	254
1902	1185	922	263
1903	1075	815	260
1904	14849	7745	7104
1905	1155	901	254
1906	1118	857	261
1907	1159	902	257
1908	1158	912	246
1909	1162	899	263
1910	1112	855	257
1911	1192	914	278
1912	1196	936	260
1913	1214	960	254
1914	1199	937	262
1915	1214	961	253
1916	1172	906	266
1917	1224	969	255
1918	1098	839	259
1919	1177	912	265
1920	15046	7678	7368
1921	820	554	266
1922	835	562	273
1923	828	563	265
1924	915	647	268
1925	812	552	260
1926	825	560	265
1927	852	580	272
1928	847	588	259
1929	831	558	273
1930	827	563	264
1931	925	653	272
1932	839	576	263
1933	831	552	279
1934	843	583	260
1935	852	583	269
1936	15026	7661	7365
1937	935	666	269
1938	852	580	272
1939	850	583	267
1940	834	569	265
1941	839	577	262
1942	833	569	264
1943	838	564	274
1944	841	583	258
1945	836	560	276
1946	847	581	266
1947	845	573	272
1948	849	584	265
1949	882	603	279
1950	843	579	264
1951	836	565	271
1952	15051	7683	7368
1953	848	579	269
1954	847	575	272
1955	855	585	270
1956	859	592	267
1957	844	579	265
1958	842	578	264
1959	851	577	274
1960	837	583	254
1961	853	575	278
1962	845	580	265
1963	855	583	272
1964	867	601	266
1965	849	572	277
1966	835	571	264
1967	830	561	269
1968	15023	7655	7368
1969	827	562	265
1970	833	560	273
1971	834	567	267
1972	837	569	268
1973	825	563	262
1974	855	587	268
1975	874	602	272
1976	840	583	257
1977	871	593	278
1978	870	603	267
1979	852	580	272
1980	854	590	264
1981	883	606	277
1982	838	573	265
1983	853	582	271
1984	14693	7544	7149
1985	859	599	260
1986	908	654	254
1987	870	620	250
1988	883	628	255
1989	865	612	253
1990	944	688	256
1991	878	620	258
1992	865	609	256
1993	854	593	261
1994	921	665	256
1995	933	676	257
1996	902	649	253
1997	935	680	255
1998	945	695	250
1999	919	658	261
2000	14716	7567	7149
2001	831	572	259
2002	920	665	255
2003	852	599	253
2004	895	639	256
2005	884	630	254
2006	892	634	258
2007	868	610	258
2008	878	621	257
2009	916	655	261
2010	903	650	253
2011	930	670	260
2012	889	636	253
2013	926	671	255
2014	908	656	252
2015	868	607	261
2016	14668	7520	7148
2017	882	621	261
2018	919	657	262
2019	912	660	252
2020	897	641	256
2021	929	675	254
2022	921	663	258
2023	933	677	256
2024	862	602	260
2025	982	724	258
2026	898	643	255
2027	906	645	261
2028	901	650	251
2029	940	686	254
2030	907	654	253
2031	966	704	262
2032	14588	7439	7149
2033	766	507	259
2034	751	493	258
2035	788	535	253
2036	801	547	254
2037	786	531	255
2038	811	555	256
2039	792	535	257
2040	771	510	261
2041	772	516	256
2042	777	519	258
2043	776	516	260
2044	768	515	253
2045	801	548	253
2046	789	533	256
2047	770	511	259
